L 06/18/2010 - 16:24:50: Log file started (file "cstrike/addons/amxmodx/configs/csf_anticheat/logs/csf_ac_cmdflood.log") (game "cstrike") (amx "1.8.1.3746")
L 06/18/2010 - 16:24:50: CMDFlood * Nick: <~DENIS~> , IP: <10.33.102.109> , SteamID: <STEAM_0:4:1646092761> , CmdFlood: <vest>
L 03/09/2011 - 00:16:41: CMDFlood * Nick: <bingo-11rus> , IP: <95.52.171.200> , SteamID: <STEAM_0:0:596724508> , CmdFlood: <aBHB>
L 03/09/2011 - 10:25:08: CMDFlood * Nick: <228*[team]> TO4KA> , IP: <89.169.143.92> , SteamID: <STEAM_0:0:893350499> , CmdFlood: <vmodenable>
L 03/09/2011 - 12:10:58: CMDFlood * Nick: <hell:ice-cream:> , IP: <91.203.168.207> , SteamID: <STEAM_0:4:863638769> , CmdFlood: <vmodenable>
L 03/09/2011 - 14:04:58: CMDFlood * Nick: <Cocaine> , IP: <95.52.154.6> , SteamID: <STEAM_0:0:633804361> , CmdFlood: <vmodenable>
L 03/09/2011 - 14:23:05: CMDFlood * Nick: <Dinas96.ru ADIM[no sound]> , IP: <91.202.19.91> , SteamID: <STEAM_0:4:2032637041> , CmdFlood: <vmodenable>
L 03/09/2011 - 16:02:07: CMDFlood * Nick: <danil {RUS} [RUS]> , IP: <95.110.103.83> , SteamID: <STEAM_0:4:2099103347> , CmdFlood: <vmodenable>
L 03/09/2011 - 16:34:49: CMDFlood * Nick: <R Y S (05)> , IP: <109.94.11.203> , SteamID: <STEAM_0:4:824958570> , CmdFlood: <aMXE>
L 03/09/2011 - 17:29:00: CMDFlood * Nick: <NINTENDO> , IP: <94.188.10.219> , SteamID: <STEAM_0:4:959131507> , CmdFlood: <vmodenable>
L 03/09/2011 - 18:30:56: CMDFlood * Nick: <Zak> , IP: <94.231.161.15> , SteamID: <STEAM_0:0:24100178> , CmdFlood: <aPBP>
L 03/09/2011 - 19:04:06: CMDFlood * Nick: <DECAHTHUK> , IP: <82.208.116.66> , SteamID: <STEAM_0:0:1838574963> , CmdFlood: <aCJD>
L 03/09/2011 - 19:18:35: CMDFlood * Nick: <Noob!> , IP: <188.134.44.219> , SteamID: <STEAM_0:4:959984130> , CmdFlood: <vmodenable>
L 03/09/2011 - 19:43:32: CMDFlood * Nick: <Russian Army of Hardcore> , IP: <188.134.77.43> , SteamID: <STEAM_0:0:1132495475> , CmdFlood: </mot>
L 03/09/2011 - 19:57:19: CMDFlood * Nick: <SUBUT> , IP: <91.209.51.168> , SteamID: <STEAM_0:0:2091848803> , CmdFlood: <aBQX>
L 03/09/2011 - 20:56:19: CMDFlood * Nick: <Tolyan> , IP: <46.0.108.208> , SteamID: <STEAM_0:4:1016623435> , CmdFlood: <aGDJ>
L 03/09/2011 - 21:03:09: CMDFlood * Nick: <prototip> , IP: <109.165.79.160> , SteamID: <STEAM_0:4:76129258> , CmdFlood: <vmodenable>
L 03/09/2011 - 21:12:23: CMDFlood * Nick: <a.k.a. SaDist> , IP: <178.66.153.219> , SteamID: <STEAM_0:0:451464956> , CmdFlood: <aPMC>
L 03/09/2011 - 21:40:47: CMDFlood * Nick: <bond[it-14]> , IP: <109.225.23.99> , SteamID: <STEAM_0:4:1696956906> , CmdFlood: <aZUD>
L 03/09/2011 - 22:25:40: CMDFlood * Nick: <mix; MATANSSA> , IP: <187.57.182.42> , SteamID: <STEAM_0:4:1106603393> , CmdFlood: <97>
L 03/09/2011 - 22:41:55: CMDFlood * Nick: <pro> , IP: <94.180.250.218> , SteamID: <STEAM_0:4:970140531> , CmdFlood: <vmodenable>
L 03/09/2011 - 22:47:02: CMDFlood * Nick: <<Babka Rastamaanka>| Bod9I> , IP: <95.52.170.154> , SteamID: <STEAM_0:4:435907443> , CmdFlood: <aKWG>
L 03/09/2011 - 23:00:55: CMDFlood * Nick: <Fd_GOD <Tm_PaINted>> , IP: <95.106.40.106> , SteamID: <STEAM_0:0:1408370804> , CmdFlood: <aMLN>
L 03/10/2011 - 09:16:06: CMDFlood * Nick: <^777^> , IP: <178.47.68.179> , SteamID: <STEAM_0:4:218916485> , CmdFlood: <aORK>
L 03/10/2011 - 14:22:25: CMDFlood * Nick: <keks> , IP: <77.232.143.221> , SteamID: <STEAM_0:0:1699117525> , CmdFlood: <vmodenable>
L 03/10/2011 - 15:10:22: CMDFlood * Nick: <DECAHTHUK> , IP: <82.208.116.66> , SteamID: <STEAM_0:0:1838574963> , CmdFlood: <aCJD>
L 03/10/2011 - 16:51:51: CMDFlood * Nick: <[No-MyAC]sanya> , IP: <89.107.38.136> , SteamID: <STEAM_0:0:1092936586> , CmdFlood: <vmodenable>
L 03/10/2011 - 18:40:35: CMDFlood * Nick: <AK47|adidas|AK47> , IP: <109.74.221.200> , SteamID: <STEAM_0:4:817943658> , CmdFlood: <vmodenable>
L 03/10/2011 - 19:54:56: CMDFlood * Nick: <Noob!> , IP: <188.134.44.219> , SteamID: <STEAM_0:4:959984130> , CmdFlood: <vmodenable>
L 03/10/2011 - 22:23:44: CMDFlood * Nick: <OrypeeB> , IP: <91.190.66.170> , SteamID: <STEAM_0:0:287878330> , CmdFlood: <vmodenable>
L 03/10/2011 - 23:15:04: CMDFlood * Nick: <Russian Army of Hardcore> , IP: <188.134.77.43> , SteamID: <STEAM_0:0:1132495475> , CmdFlood: </mot>
L 03/11/2011 - 07:56:00: CMDFlood * Nick: <krivbass> , IP: <213.227.217.56> , SteamID: <STEAM_0:0:900850230> , CmdFlood: <vmodenable>
L 03/11/2011 - 10:49:23: CMDFlood * Nick: <ne podhodi> , IP: <92.43.160.24> , SteamID: <STEAM_0:0:1675172245> , CmdFlood: <vmodenable>
L 03/11/2011 - 13:40:49: CMDFlood * Nick: <[NO-UCP] Light>DuMaCuk_O_o_____> , IP: <213.21.49.81> , SteamID: <STEAM_0:0:1897846068> , CmdFlood: <aDZS>
L 03/11/2011 - 15:12:48: CMDFlood * Nick: <ko4egar_Zelenogorsk_spb> , IP: <195.191.146.31> , SteamID: <STEAM_0:4:1533488829> , CmdFlood: <aLKR>
L 03/11/2011 - 15:14:21: CMDFlood * Nick: <_CkAyT<<=ftg> , IP: <194.9.230.112> , SteamID: <STEAM_0:0:836874295> , CmdFlood: <vmodenable>
L 03/11/2011 - 15:36:12: CMDFlood * Nick: <AK47|adidas|AK47> , IP: <79.132.123.29> , SteamID: <STEAM_0:4:1511240571> , CmdFlood: <vmodenable>
L 03/11/2011 - 16:40:58: CMDFlood * Nick: <a.k.a. SaDist> , IP: <178.66.176.96> , SteamID: <STEAM_0:0:451464956> , CmdFlood: <aPMC>
L 03/11/2011 - 16:48:45: CMDFlood * Nick: <<MotherFuck_Pinky)))>> , IP: <46.0.194.24> , SteamID: <STEAM_0:0:1973918000> , CmdFlood: <vmodenable>
L 03/11/2011 - 17:08:38: CMDFlood * Nick: <K-2> , IP: <80.92.96.49> , SteamID: <STEAM_0:4:1277058932> , CmdFlood: <aOYU>
L 03/11/2011 - 17:53:33: CMDFlood * Nick: <bond[it-14]> , IP: <212.106.58.218> , SteamID: <STEAM_0:4:968049718> , CmdFlood: <aZUD>
L 03/11/2011 - 18:04:56: CMDFlood * Nick: <akim````> , IP: <95.25.241.218> , SteamID: <STEAM_0:0:1162528915> , CmdFlood: <vmodenable>
L 03/11/2011 - 18:20:15: CMDFlood * Nick: <KRUTOI_WOKER> , IP: <95.53.5.174> , SteamID: <STEAM_0:0:428804189> , CmdFlood: <vmodenable>
L 03/11/2011 - 20:49:04: CMDFlood * Nick: <ThE EnD> , IP: <95.72.26.133> , SteamID: <STEAM_0:0:1834970811> , CmdFlood: <aBCG>
L 03/11/2011 - 21:11:06: CMDFlood * Nick: <ne podhodi> , IP: <92.43.160.24> , SteamID: <STEAM_0:0:1675172245> , CmdFlood: <vmodenable>
L 03/11/2011 - 21:23:13: CMDFlood * Nick: <Kachok> , IP: <188.134.43.18> , SteamID: <STEAM_0:0:152129957> , CmdFlood: <vmodenable>
L 03/11/2011 - 22:16:56: CMDFlood * Nick: <ne podhodi> , IP: <92.43.160.24> , SteamID: <STEAM_0:0:1675172245> , CmdFlood: <vmodenable>
L 03/11/2011 - 22:21:38: CMDFlood * Nick: <213> , IP: <217.150.58.29> , SteamID: <STEAM_0:4:1513306672> , CmdFlood: <aPBY>
L 03/11/2011 - 22:41:18: CMDFlood * Nick: <BALDWIN> , IP: <188.227.20.186> , SteamID: <STEAM_0:0:1494618522> , CmdFlood: <vmodenable>
L 03/12/2011 - 00:32:47: CMDFlood * Nick: <BUrGa Mr. GIZm@> , IP: <188.134.43.32> , SteamID: <STEAM_0:1:25652916> , CmdFlood: <aCRI>
L 03/12/2011 - 01:06:20: CMDFlood * Nick: <- < F e N i X > -> , IP: <80.245.113.130> , SteamID: <STEAM_0:0:364352662> , CmdFlood: <aONT>
L 03/12/2011 - 07:13:44: CMDFlood * Nick: <001> , IP: <93.88.184.12> , SteamID: <STEAM_0:0:53955060> , CmdFlood: <vmodenable>
L 03/12/2011 - 10:19:04: CMDFlood * Nick: <AK47|adidas|AK47> , IP: <79.132.126.7> , SteamID: <STEAM_0:4:1460745083> , CmdFlood: <vmodenable>
L 03/12/2011 - 10:34:11: CMDFlood * Nick: <Orel8383> , IP: <91.203.67.25> , SteamID: <STEAM_0:0:827459740> , CmdFlood: <vmodenable>
L 03/12/2011 - 11:25:52: CMDFlood * Nick: <IIIYTHNK> , IP: <178.140.32.156> , SteamID: <STEAM_0:4:448673541> , CmdFlood: <vmodenable>
L 03/12/2011 - 13:14:58: CMDFlood * Nick: <Parabellums> , IP: <95.215.216.116> , SteamID: <STEAM_0:0:1521033179> , CmdFlood: <vmodenable>
L 03/12/2011 - 14:50:47: CMDFlood * Nick: <Nin-Ten-do(SPB)> , IP: <78.155.208.13> , SteamID: <STEAM_0:0:1560989091> , CmdFlood: <aDQF>
L 03/12/2011 - 15:08:43: CMDFlood * Nick: <[Chemodan>Klan] <Chemodan 10>> , IP: <95.52.238.213> , SteamID: <STEAM_0:4:1046047603> , CmdFlood: <vmodenable>
L 03/12/2011 - 15:28:33: CMDFlood * Nick: <<<S@nek [48 RuS] >>> , IP: <95.167.214.3> , SteamID: <STEAM_0:0:834725554> , CmdFlood: <vmodenable>
L 03/12/2011 - 16:04:33: CMDFlood * Nick: <SH@OLIN> , IP: <95.29.224.248> , SteamID: <STEAM_0:0:991103340> , CmdFlood: <vmodenable>
L 03/12/2011 - 16:23:09: CMDFlood * Nick: <drongo> , IP: <62.165.1.200> , SteamID: <STEAM_0:0:161600051> , CmdFlood: <aDXP>
L 03/12/2011 - 17:14:12: CMDFlood * Nick: <[Sky^pro]Sustem ErroR> , IP: <92.101.36.232> , SteamID: <STEAM_0:0:1503866156> , CmdFlood: <aSWH>
L 03/12/2011 - 17:15:18: CMDFlood * Nick: <AK47|adidas|AK47> , IP: <109.74.219.51> , SteamID: <STEAM_0:4:1296290922> , CmdFlood: <aWCB>
L 03/12/2011 - 17:29:50: CMDFlood * Nick: <Maruartu> , IP: <91.195.61.162> , SteamID: <STEAM_0:4:95457521> , CmdFlood: <aJPU>
L 03/12/2011 - 18:33:07: CMDFlood * Nick: <AK47|adidas|AK47> , IP: <109.74.219.51> , SteamID: <STEAM_0:4:1296290922> , CmdFlood: <vmodenable>
L 03/12/2011 - 18:44:44: CMDFlood * Nick: <[Chemodan>Klan] <Chemodan 10>> , IP: <178.65.38.175> , SteamID: <STEAM_0:4:54350213> , CmdFlood: <vmodenable>
L 03/12/2011 - 18:58:18: CMDFlood * Nick: <[Sky^pro]Sustem ErroR> , IP: <95.53.57.188> , SteamID: <STEAM_0:0:1503866156> , CmdFlood: <aSWH>
L 03/12/2011 - 20:04:13: CMDFlood * Nick: <Lamer*> , IP: <89.23.2.81> , SteamID: <STEAM_0:0:1060102506> , CmdFlood: <aLVO>
L 03/12/2011 - 20:17:53: CMDFlood * Nick: <Pro100/Eg()R> , IP: <188.134.32.139> , SteamID: <STEAM_0:4:289288706> , CmdFlood: <vmodenable>
L 03/12/2011 - 20:48:48: CMDFlood * Nick: <1111> , IP: <2.95.202.159> , SteamID: <STEAM_0:4:457924317> , CmdFlood: <vmodenable>
L 03/12/2011 - 21:03:12: CMDFlood * Nick: <Noob!> , IP: <188.134.44.219> , SteamID: <STEAM_0:4:959984130> , CmdFlood: <vmodenable>
L 03/12/2011 - 22:43:41: CMDFlood * Nick: <DeSSaR> , IP: <178.65.147.125> , SteamID: <STEAM_0:0:1507759166> , CmdFlood: <vmodenable>
L 03/12/2011 - 22:52:10: CMDFlood * Nick: <[Chemodan>Klan] <Chemodan 10>> , IP: <178.65.45.249> , SteamID: <STEAM_0:4:674812293> , CmdFlood: <vmodenable>
L 03/13/2011 - 04:57:20: CMDFlood * Nick: <-=SeReGa=-> , IP: <91.122.154.40> , SteamID: <STEAM_0:0:24446694> , CmdFlood: <vmodenable>
L 03/13/2011 - 06:06:58: CMDFlood * Nick: <Steck> , IP: <91.197.22.106> , SteamID: <STEAM_0:0:1634342444> , CmdFlood: <vmodenable>
L 03/13/2011 - 10:43:25: CMDFlood * Nick: <^_^<69rus proffi>O_o> , IP: <95.29.42.177> , SteamID: <STEAM_0:4:205225971> , CmdFlood: <aSAD>
L 03/13/2011 - 12:00:29: CMDFlood * Nick: <Helen> , IP: <46.138.210.96> , SteamID: <STEAM_0:0:1831269534> , CmdFlood: <vmodenable>
L 03/13/2011 - 12:04:13: CMDFlood * Nick: <78Rus> , IP: <91.202.222.5> , SteamID: <STEAM_0:0:1904704787> , CmdFlood: <aKWL>
L 03/13/2011 - 12:15:18: CMDFlood * Nick: <6yPaTuHo> , IP: <10.178.216.246> , SteamID: <STEAM_0:4:801253465> , CmdFlood: <mqerckrnbx>
L 03/13/2011 - 12:56:37: CMDFlood * Nick: <a.k.a. SaDist> , IP: <178.66.138.253> , SteamID: <STEAM_0:0:451464956> , CmdFlood: <aPMC>
L 03/13/2011 - 14:08:12: CMDFlood * Nick: <[Steep.pRo]valeron98> , IP: <95.52.130.150> , SteamID: <STEAM_0:0:701423408> , CmdFlood: <aOSI>
L 03/13/2011 - 14:26:06: CMDFlood * Nick: <a.k.a. SaDist> , IP: <178.66.138.253> , SteamID: <STEAM_0:0:451464956> , CmdFlood: <aPMC>
L 03/13/2011 - 15:18:49: CMDFlood * Nick: <Undertaker> , IP: <213.35.219.226> , SteamID: <STEAM_0:4:633594038> , CmdFlood: <vmodenable>
L 03/13/2011 - 15:52:31: CMDFlood * Nick: <DECAHTHUK> , IP: <82.208.116.66> , SteamID: <STEAM_0:0:1838574963> , CmdFlood: <aJJR>
L 03/13/2011 - 16:00:36: CMDFlood * Nick: <AK47|adidas|AK47> , IP: <109.74.223.137> , SteamID: <STEAM_0:4:272749674> , CmdFlood: <vmodenable>
L 03/13/2011 - 16:55:23: CMDFlood * Nick: <- captain -> , IP: <178.176.89.51> , SteamID: <STEAM_0:4:1292019973> , CmdFlood: <119>
L 03/13/2011 - 16:58:46: CMDFlood * Nick: <DECAHTHUK> , IP: <82.208.116.66> , SteamID: <STEAM_0:0:1838574963> , CmdFlood: <aDTG>
L 03/13/2011 - 18:11:24: CMDFlood * Nick: <6e3*> , IP: <93.157.175.89> , SteamID: <STEAM_0:4:2021244914> , CmdFlood: <aAGI>
L 03/13/2011 - 18:43:28: CMDFlood * Nick: <]XANTER666> , IP: <178.167.63.213> , SteamID: <STEAM_0:0:228287607> , CmdFlood: <vmodenable>
L 03/13/2011 - 19:30:14: CMDFlood * Nick: <ROLEX> , IP: <91.146.39.53> , SteamID: <STEAM_0:0:490053033> , CmdFlood: <vmodenable>
L 03/13/2011 - 20:08:54: CMDFlood * Nick: <- captain -> , IP: <178.176.101.64> , SteamID: <STEAM_0:4:1956423941> , CmdFlood: <119>
L 03/13/2011 - 20:13:09: CMDFlood * Nick: <SUBUT> , IP: <91.209.51.168> , SteamID: <STEAM_0:0:2091848803> , CmdFlood: <aBQX>
L 03/13/2011 - 21:14:16: CMDFlood * Nick: <Fd_GOD <Tm_PaINted>> , IP: <95.106.43.255> , SteamID: <STEAM_0:0:1408370804> , CmdFlood: <aMLN>
L 03/13/2011 - 21:53:16: CMDFlood * Nick: <NO.EXIT.> , IP: <95.53.215.120> , SteamID: <STEAM_0:0:1073937286> , CmdFlood: <vmodenable>
L 03/13/2011 - 21:56:17: CMDFlood * Nick: <)|(or!K> , IP: <78.36.225.222> , SteamID: <STEAM_0:0:568780015> , CmdFlood: <esvtheiyca>
L 03/14/2011 - 00:31:07: CMDFlood * Nick: <SID> , IP: <93.100.93.200> , SteamID: <STEAM_0:0:1105600912> , CmdFlood: <vmodenable>
L 03/14/2011 - 00:41:42: CMDFlood * Nick: <leon-killer> , IP: <10.50.160.239> , SteamID: <STEAM_0:4:595486809> , CmdFlood: <vmodenable>
L 03/14/2011 - 01:45:25: CMDFlood * Nick: <FENnn> , IP: <188.235.67.76> , SteamID: <STEAM_0:4:1922008194> , CmdFlood: <aBVZ>
L 03/14/2011 - 11:55:34: CMDFlood * Nick: <Dinas96.ru ADIM[no sound]> , IP: <91.202.19.252> , SteamID: <STEAM_0:4:715625585> , CmdFlood: <vmodenable>
L 03/14/2011 - 13:28:42: CMDFlood * Nick: <KaK TaK O.O> , IP: <92.245.39.28> , SteamID: <STEAM_0:4:1522371570> , CmdFlood: <vmodenable>
L 03/14/2011 - 14:06:12: CMDFlood * Nick: <ne podhodi> , IP: <81.5.124.106> , SteamID: <STEAM_0:0:1675172245> , CmdFlood: <vmodenable>
L 03/14/2011 - 14:46:49: CMDFlood * Nick: <Nike#__________________________> , IP: <94.180.163.176> , SteamID: <STEAM_0:1:35899872> , CmdFlood: <vmodenable>
L 03/14/2011 - 16:46:28: CMDFlood * Nick: <<<<DIMIK>>>> , IP: <93.80.72.94> , SteamID: <STEAM_0:4:2072664434> , CmdFlood: <vmodenable>
L 03/14/2011 - 16:56:17: CMDFlood * Nick: <OMEN> , IP: <2.95.210.5> , SteamID: <STEAM_0:0:1694675341> , CmdFlood: <vmodenable>
L 03/14/2011 - 17:19:59: CMDFlood * Nick: <Greesha> , IP: <78.36.78.115> , SteamID: <STEAM_0:0:756218258> , CmdFlood: <vmodenable>
L 03/14/2011 - 17:59:30: CMDFlood * Nick: <MercuriaL.tm | TeXeT> , IP: <188.233.126.32> , SteamID: <STEAM_0:0:1907542922> , CmdFlood: <vmodenable>
L 03/14/2011 - 19:02:17: CMDFlood * Nick: <Alessandro> , IP: <187.57.191.151> , SteamID: <STEAM_0:4:527560065> , CmdFlood: <say>
L 03/14/2011 - 19:37:30: CMDFlood * Nick: <}{mrKLOP}{> , IP: <194.1.161.61> , SteamID: <STEAM_0:0:32550311> , CmdFlood: <aJSC>
L 03/15/2011 - 13:23:44: CMDFlood * Nick: <Comediant:)> , IP: <95.110.117.61> , SteamID: <STEAM_0:4:1242875507> , CmdFlood: <vmodenable>
L 03/15/2011 - 14:10:55: CMDFlood * Nick: <Omen<[BbI6opr]>> , IP: <95.215.254.218> , SteamID: <STEAM_0:0:1303223358> , CmdFlood: <aDUN>
L 03/15/2011 - 14:26:22: CMDFlood * Nick: <NECRO> , IP: <109.124.115.56> , SteamID: <STEAM_0:0:1023445760> , CmdFlood: <aNXZ>
L 03/15/2011 - 14:30:17: CMDFlood * Nick: <No Swear> , IP: <95.28.198.191> , SteamID: <STEAM_0:0:1774788949> , CmdFlood: <aZFX>
L 03/15/2011 - 17:25:58: CMDFlood * Nick: <Player> , IP: <95.52.195.240> , SteamID: <STEAM_0:4:751823731> , CmdFlood: <vmodenable>
L 03/15/2011 - 17:57:46: CMDFlood * Nick: <:))))))))))> , IP: <2.95.234.36> , SteamID: <STEAM_0:0:770341978> , CmdFlood: <vmodenable>
L 03/15/2011 - 18:00:11: CMDFlood * Nick: <AK47|adidas|AK47> , IP: <109.74.212.105> , SteamID: <STEAM_0:4:1615090794> , CmdFlood: <vmodenable>
L 03/15/2011 - 18:31:40: CMDFlood * Nick: <DECAHTHUK> , IP: <82.208.116.66> , SteamID: <STEAM_0:0:1838574963> , CmdFlood: <aKPE>
L 03/15/2011 - 19:20:03: CMDFlood * Nick: <3aDr00T> , IP: <188.123.231.1> , SteamID: <STEAM_0:0:1562845940> , CmdFlood: <vmodenable>
L 03/16/2011 - 00:01:28: CMDFlood * Nick: <OrypeeB> , IP: <91.190.66.170> , SteamID: <STEAM_0:0:287878330> , CmdFlood: <vmodenable>
L 03/16/2011 - 12:32:33: CMDFlood * Nick: <Pro~~~{VIP}~~~42Rus> , IP: <91.190.232.234> , SteamID: <STEAM_0:0:1901683680> , CmdFlood: <vmodenable>
L 03/16/2011 - 13:48:11: CMDFlood * Nick: <7club 3a no4> , IP: <78.36.231.17> , SteamID: <STEAM_0:0:671010858> , CmdFlood: <aXRD>
L 03/16/2011 - 14:03:25: CMDFlood * Nick: <<<S@nek [48 RuS] >>> , IP: <95.167.214.3> , SteamID: <STEAM_0:0:834725554> , CmdFlood: <vmodenable>
L 03/16/2011 - 14:06:17: CMDFlood * Nick: <Tolstjak> , IP: <46.147.182.42> , SteamID: <STEAM_0:0:1433984144> , CmdFlood: <aUCE>
L 03/16/2011 - 15:58:49: CMDFlood * Nick: <DECAHTHUK> , IP: <82.208.116.66> , SteamID: <STEAM_0:0:1838574963> , CmdFlood: <aKPE>
L 03/16/2011 - 16:22:45: CMDFlood * Nick: <Shulep> , IP: <178.211.161.242> , SteamID: <STEAM_0:0:2072061020> , CmdFlood: <vmodenable>
L 03/16/2011 - 16:24:26: CMDFlood * Nick: <4re goda!!!> , IP: <46.250.73.184> , SteamID: <STEAM_0:1:31952434> , CmdFlood: <vmodenable>
L 03/16/2011 - 16:40:17: CMDFlood * Nick: <koToPes> , IP: <46.146.63.230> , SteamID: <STEAM_0:0:462517989> , CmdFlood: <vmodenable>
L 03/16/2011 - 17:25:52: CMDFlood * Nick: <despite! jumangA> , IP: <109.184.38.35> , SteamID: <STEAM_0:4:1161637226> , CmdFlood: <vmodenable>
L 03/16/2011 - 17:40:34: CMDFlood * Nick: <GRIF> , IP: <78.36.253.181> , SteamID: <STEAM_0:0:1240397778> , CmdFlood: <vmodenable>
L 03/16/2011 - 17:59:10: CMDFlood * Nick: <Zheka M> , IP: <95.24.11.219> , SteamID: <STEAM_0:0:636984755> , CmdFlood: <vmodenable>
L 03/16/2011 - 18:01:49: CMDFlood * Nick: <OREL102> , IP: <109.187.122.178> , SteamID: <STEAM_0:0:2046085905> , CmdFlood: <vmodenable>
L 03/16/2011 - 18:13:07: CMDFlood * Nick: <FefaNLl,> , IP: <91.198.212.19> , SteamID: <STEAM_0:0:1438931865> , CmdFlood: <aQXF>
L 03/16/2011 - 18:37:43: CMDFlood * Nick: <DECAHTHUK> , IP: <82.208.116.66> , SteamID: <STEAM_0:0:1838574963> , CmdFlood: <aKPE>
L 03/16/2011 - 19:42:00: CMDFlood * Nick: <the pro> , IP: <92.100.75.126> , SteamID: <STEAM_0:0:141848048> , CmdFlood: <vmodenable>
L 03/16/2011 - 20:08:32: CMDFlood * Nick: <Mixa> , IP: <81.9.23.239> , SteamID: <STEAM_0:4:589690356> , CmdFlood: <vmodenable>
L 03/16/2011 - 20:51:44: CMDFlood * Nick: <Requesting tempdecal.wad from s> , IP: <93.80.150.197> , SteamID: <STEAM_0:4:912611698> , CmdFlood: <vmodenable>
L 03/16/2011 - 22:02:15: CMDFlood * Nick: <3aDr00T> , IP: <188.123.231.1> , SteamID: <STEAM_0:0:1562845940> , CmdFlood: <vmodenable>
L 03/16/2011 - 22:24:18: CMDFlood * Nick: <AscarOn> , IP: <91.197.11.245> , SteamID: <STEAM_0:0:1027705571> , CmdFlood: <aIKS>
L 03/16/2011 - 22:25:09: CMDFlood * Nick: <[Chemodan>Klan] <Chemodan 10>> , IP: <178.65.22.0> , SteamID: <STEAM_0:4:1420120453> , CmdFlood: <vmodenable>
L 03/17/2011 - 11:32:57: CMDFlood * Nick: <tamik> , IP: <94.180.154.160> , SteamID: <STEAM_0:0:30284973> , CmdFlood: <vmodenable>
L 03/17/2011 - 11:33:17: CMDFlood * Nick: <intelegent> , IP: <89.208.208.47> , SteamID: <STEAM_0:1:39571386> , CmdFlood: <vmodenable>
L 03/17/2011 - 14:18:11: CMDFlood * Nick: <xbl> , IP: <188.134.34.214> , SteamID: <STEAM_0:0:1508493015> , CmdFlood: <btsmonjdoz>
L 03/17/2011 - 15:05:16: CMDFlood * Nick: <KurasumaKanJoker> , IP: <89.208.233.28> , SteamID: <STEAM_0:1:39571386> , CmdFlood: <vmodenable>
L 03/17/2011 - 15:44:30: CMDFlood * Nick: <unnamed> , IP: <95.37.5.181> , SteamID: <STEAM_0:4:237822963> , CmdFlood: <vmodenable>
L 03/17/2011 - 16:42:38: CMDFlood * Nick: <DAVALKA> , IP: <89.222.225.136> , SteamID: <STEAM_0:4:283025008> , CmdFlood: <aOQU>
L 03/17/2011 - 17:45:19: CMDFlood * Nick: <GAZ_SAS> , IP: <95.29.121.157> , SteamID: <STEAM_0:0:621586535> , CmdFlood: <vmodenable>
L 03/17/2011 - 18:12:43: CMDFlood * Nick: <DECAHTHUK> , IP: <82.208.116.66> , SteamID: <STEAM_0:0:1838574963> , CmdFlood: <vmodenable>
L 03/17/2011 - 18:43:12: CMDFlood * Nick: <Devil> , IP: <95.73.74.97> , SteamID: <STEAM_0:0:958197322> , CmdFlood: <vmodenable>
L 03/17/2011 - 19:48:43: CMDFlood * Nick: <R Y S (05)> , IP: <109.94.18.90> , SteamID: <STEAM_0:4:2041011818> , CmdFlood: <aMXE>
L 03/17/2011 - 21:59:43: CMDFlood * Nick: <3aDr00T> , IP: <188.123.231.1> , SteamID: <STEAM_0:0:1562845940> , CmdFlood: <vmodenable>
L 03/17/2011 - 22:39:21: CMDFlood * Nick: <PrO_________:-)LoL __NuB!@> , IP: <188.230.8.164> , SteamID: <STEAM_0:0:1903823954> , CmdFlood: <aCXS>
L 03/18/2011 - 00:00:46: CMDFlood * Nick: <Shulep> , IP: <178.211.161.242> , SteamID: <STEAM_0:0:2072061020> , CmdFlood: <vmodenable>
L 03/18/2011 - 00:14:11: CMDFlood * Nick: <Borcuha116rus> , IP: <93.100.37.65> , SteamID: <STEAM_0:0:1561279241> , CmdFlood: <vmodenable>
L 03/18/2011 - 00:31:08: CMDFlood * Nick: <<K_19> (___J_U_L_I_K___)> , IP: <109.205.248.69> , SteamID: <STEAM_0:4:1985091562> , CmdFlood: <vmodenable>
L 03/18/2011 - 11:34:38: CMDFlood * Nick: <Alko.tm | iSvolo4b> , IP: <188.134.41.129> , SteamID: <STEAM_0:1:16795058> , CmdFlood: <aYCG>
L 03/18/2011 - 12:34:13: CMDFlood * Nick: <666> , IP: <188.134.46.16> , SteamID: <STEAM_0:0:2033854968> , CmdFlood: <aNZB>
L 03/18/2011 - 13:02:37: CMDFlood * Nick: <[Steep.pRo]valeron98> , IP: <95.52.154.56> , SteamID: <STEAM_0:0:701423408> , CmdFlood: <aOSI>
L 03/18/2011 - 15:33:23: CMDFlood * Nick: <weekend.ups | Soren> , IP: <10.50.123.52> , SteamID: <STEAM_0:0:1975697897> , CmdFlood: <aIEN>
L 03/18/2011 - 16:04:50: CMDFlood * Nick: <[GRU]BopoHka> , IP: <178.66.7.164> , SteamID: <STEAM_0:0:1529454245> , CmdFlood: <qvbjxkorgf>
L 03/18/2011 - 16:19:44: CMDFlood * Nick: <[Cryme_TM_] INEX> , IP: <178.64.119.245> , SteamID: <STEAM_0:0:1737917555> , CmdFlood: <vmodenable>
L 03/18/2011 - 17:03:21: CMDFlood * Nick: <Adrenalin> , IP: <87.228.93.238> , SteamID: <STEAM_0:0:138026117> , CmdFlood: <vmodenable>
